timestamp,pressure,temperature,altitude,ASMaccelX,ASMaccelY,ASMaccelZ,ASMgyrX,ASMgyrY,ASMgyrZ,ICMaccelX,ICMaccelY,ICMaccelZ,ICMgyrX,ICMgyrY,ICMgyrZ,ICMmagX,ICMmagY,ICMmagZ,ICMtemp,lat,lon,altMSL,altEll,ecefX,ecefY,ecefZ,velN,velE,velD,epochTime,satellites,gpsLockType,w,i,j,k,posX,posY,posZ,velX,velY,velZ
72980,1004.8296,26.2200,70.3304,,,,,,,-0.0083,-0.0986,1.0068,-0.0160,-0.0043,0.0000,10.3500,61.9500,77.4000,29.5303,,,,,,,,,,,,,,0.0231,0.5138,0.8564,0.0445,ovf,ovf,ovf,ovf,3712708864.0000,ovf
72989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72999,1004.8398,26.2200,70.2444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0232,0.5137,0.8565,0.0447,ovf,ovf,ovf,ovf,ovf,ovf
73010,,,,0.017,-0.088,1.009,1.120,0.840,-0.210,-0.0132,-0.1001,1.0054,-0.0202,-0.0032,-0.0064,11.4000,67.2000,84.1500,29.0990,,,,,,,,,,,,,,,,,,,,,,,
73019,1004.8157,26.2200,70.4470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0233,0.5137,0.8565,0.0448,ovf,ovf,ovf,-255325328.0000,ovf,ovf
73040,1004.8369,26.2200,70.2690,,,,,,,-0.0156,-0.1016,1.0059,-0.0160,-0.0021,0.0000,9.7500,61.0500,78.3000,29.4344,,,,,,,,,,,,,,,,,,,,,,,
73049,,,,0.017,-0.089,1.008,1.120,0.910,-0.210,,,,,,,,,,,,,,,,,,,,,,,,0.0235,0.5137,0.8565,0.0450,ovf,ovf,ovf,ovf,3582940928.0000,ovf
73059,1004.8235,26.2200,70.3815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73069,,,,,,,,,,-0.0132,-0.0952,0.9893,-0.0202,-0.0032,-0.0064,9.0000,66.3000,84.0000,29.5303,,,,,,,,,,,,,,,,,,,,,,,
73079,1004.7979,26.2200,70.5964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0236,0.5136,0.8565,0.0452,ovf,ovf,ovf,ovf,ovf,ovf
73089,,,,0.017,-0.089,1.008,1.120,0.910,-0.210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73100,1004.8145,26.2200,70.4572,,,,,,,-0.0112,-0.0986,0.9976,-0.0192,-0.0085,-0.0011,9.9000,62.4000,79.5000,29.4823,,,,,,,,,,,,,,0.0238,0.5136,0.8565,0.0454,ovf,ovf,ovf,480400064.0000,ovf,ovf
73109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73119,1004.8201,26.2200,70.4102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73130,,,,0.017,-0.089,1.009,1.120,0.910,-0.140,-0.0029,-0.0981,1.0078,-0.0149,-0.0064,-0.0011,9.9000,60.4500,76.3500,29.6740,,,,,,,,,,,,,,0.0240,0.5135,0.8565,0.0456,ovf,ovf,ovf,ovf,3430195712.0000,-3724540416.0000
73141,1004.8381,26.2200,70.2588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0242,0.5135,0.8565,0.0457,ovf,ovf,ovf,ovf,ovf,ovf
73162,1004.8257,26.2200,70.3631,,,,,,,-0.0083,-0.1011,1.0171,-0.0202,-0.0011,-0.0021,10.9500,64.2000,80.2500,29.1948,,,,,,,,,,,,,,,,,,,,,,,
73172,,,,0.017,-0.088,1.009,1.120,0.840,-0.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0243,0.5135,0.8565,0.0459,ovf,ovf,ovf,1208302464.0000,ovf,ovf
73192,1004.8279,26.2200,70.3447,,,,,,,-0.0107,-0.1104,1.0156,-0.0202,-0.0064,-0.0032,8.4000,61.6500,78.1500,29.4344,,,,,,,,,,,,,,,,,,,,,,,
73201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0245,0.5134,0.8565,0.0460,ovf,ovf,ovf,ovf,3254928128.0000,-2940613120.0000
73212,1004.8137,26.2200,70.4634,0.018,-0.089,1.009,1.120,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73222,,,,,,,,,,-0.0137,-0.1050,1.0054,-0.0170,-0.0053,-0.0032,9.9000,66.4500,84.9000,29.4823,,,,,,,,,,,,,,,,,,,,,,,
73231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0247,0.5134,0.8565,0.0462,ovf,ovf,ovf,ovf,ovf,ovf
73242,1004.8184,26.2200,70.4245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73253,,,,0.017,-0.089,1.009,1.120,0.910,-0.140,-0.0117,-0.0967,0.9946,-0.0181,-0.0032,-0.0011,8.7000,61.0500,76.9500,29.1469,,,,,,,,,,,,,,0.0249,0.5134,0.8565,0.0464,ovf,ovf,ovf,1926214144.0000,ovf,ovf
73261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73272,1004.8293,26.2200,70.3324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73282,,,,,,,,,,-0.0122,-0.0972,1.0020,-0.0202,0.0000,-0.0085,9.3000,62.2500,77.5500,29.3386,,,,,,,,,,,,,,0.0251,0.5133,0.8565,0.0465,ovf,ovf,ovf,ovf,3057659904.0000,-2152391424.0000
73293,1004.8271,26.2200,70.3508,0.017,-0.089,1.009,1.050,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0252,0.5133,0.8566,0.0467,ovf,ovf,ovf,ovf,-4279462144.0000,ovf
73312,,,,,,,,,,-0.0098,-0.0972,1.0015,-0.0170,-0.0053,-0.0021,10.3500,66.4500,83.4000,29.5303,,,,,,,,,,,,,,,,,,,,,,,
73322,1004.8428,26.2200,70.2199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0254,0.5132,0.8566,0.0469,ovf,ovf,ovf,2631997696.0000,ovf,ovf
73332,,,,0.017,-0.089,1.010,1.050,0.910,-0.210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73342,,,,,,,,,,-0.0049,-0.1040,1.0107,-0.0181,-0.0011,-0.0064,10.3500,67.9500,84.6000,29.5303,,,,,,,,,,,,,,,,,,,,,,,
73352,1004.8198,26.2200,70.4122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0255,0.5132,0.8566,0.0471,ovf,ovf,ovf,ovf,2838978560.0000,-1362221184.0000
73361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73373,1004.8477,26.2200,70.1790,0.017,-0.089,1.009,1.120,0.910,-0.140,-0.0093,-0.1035,1.0151,-0.0223,-0.0032,-0.0032,9.9000,67.2000,83.4000,29.4344,,,,,,,,,,,,,,0.0256,0.5131,0.8566,0.0473,ovf,ovf,ovf,ovf,-3835323904.0000,ovf
73381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73403,1004.8330,26.2200,70.3017,,,,,,,-0.0078,-0.1021,0.9946,-0.0181,0.0011,-0.0032,9.7500,68.2500,83.2500,29.1469,,,,,,,,,,,,,,0.0258,0.5131,0.8567,0.0475,ovf,ovf,ovf,3323552768.0000,ovf,ovf
73412,,,,0.017,-0.089,1.009,1.120,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0259,0.5130,0.8567,0.0477,ovf,ovf,ovf,ovf,2599535104.0000,-572454976.0000
73433,1004.8401,26.2200,70.2424,,,,,,,-0.0054,-0.1025,0.9995,-0.0149,-0.0032,-0.0011,10.0500,66.3000,83.2500,29.2907,,,,,,,,,,,,,,,,,,,,,,,
73441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73453,1004.8425,26.2200,70.2219,0.017,-0.088,1.009,1.120,0.840,-0.210,,,,,,,,,,,,,,,,,,,,,,,,0.0260,0.5130,0.8567,0.0478,ovf,ovf,ovf,ovf,-3392074240.0000,ovf
73462,,,,,,,,,,-0.0088,-0.0981,0.9961,-0.0170,0.0000,-0.0021,9.6000,62.4000,78.4500,29.4823,,,,,,,,,,,,,,,,,,,,,,,
73471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0262,0.5130,0.8567,0.0480,ovf,ovf,ovf,3998818816.0000,ovf,ovf
73482,1004.8364,26.2200,70.2731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73493,,,,0.017,-0.089,1.009,1.050,0.910,-0.140,-0.0059,-0.0903,1.0063,-0.0202,-0.0021,-0.0074,10.5000,61.0500,78.3000,29.4344,,,,,,,,,,,,,,,,,,,,,,,
73501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0263,0.5129,0.8567,0.0482,ovf,ovf,ovf,ovf,2340043008.0000,214554848.0000
73512,1004.8057,26.2200,70.5309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73522,,,,,,,,,,-0.0078,-0.0942,1.0107,-0.0181,-0.0043,-0.0021,8.2500,64.0500,80.1000,29.4823,,,,,,,,,,,,,,,,,,,,,,,
73533,1004.8103,26.2200,70.4920,0.017,-0.090,1.009,1.120,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,0.0265,0.5129,0.8567,0.0484,ovf,ovf,ovf,ovf,-2951032320.0000,ovf
73541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73552,,,,,,,,,,-0.0068,-0.1006,1.0171,-0.0170,-0.0021,-0.0021,9.1500,63.1500,77.7000,29.6261,,,,,,,,,,,,,,0.0266,0.5128,0.8567,0.0485,ovf,ovf,ovf,ovf,ovf,ovf
73562,1004.8401,26.2200,70.2424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73572,,,,0.018,-0.088,1.009,1.120,0.910,-0.210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73582,,,,,,,,,,-0.0073,-0.0977,1.0137,-0.0149,-0.0032,-0.0021,10.6500,67.2000,83.1000,29.6740,,,,,,,,,,,,,,0.0268,0.5128,0.8567,0.0487,ovf,ovf,ovf,ovf,2061273984.0000,996465856.0000
73592,1004.8369,26.2200,70.2690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0269,0.5128,0.8567,0.0489,ovf,ovf,ovf,4286991104.0000,-2513512192.0000,ovf
73613,1004.8376,26.2200,70.2628,0.017,-0.088,1.009,1.120,0.980,-0.140,-0.0146,-0.1089,1.0054,-0.0149,-0.0053,-0.0074,9.1500,68.4000,83.8500,29.6261,,,,,,,,,,,,,,,,,,,,,,,
73621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0270,0.5127,0.8567,0.0490,ovf,ovf,ovf,ovf,ovf,ovf
73643,1004.8054,26.2200,70.5329,,,,,,,-0.0068,-0.0977,0.9941,-0.0181,-0.0021,-0.0043,9.9000,64.9500,83.4000,29.3386,,,,,,,,,,,,,,,,,,,,,,,
73652,,,,0.017,-0.088,1.009,1.050,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,0.0272,0.5127,0.8568,0.0492,ovf,ovf,ovf,ovf,1764058240.0000,1770948736.0000
73661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73673,1004.8086,26.2200,70.5063,,,,,,,-0.0107,-0.0977,0.9956,-0.0160,-0.0064,0.0011,9.7500,63.0000,80.4000,29.5303,,,,,,,,,,,,,,,,,,,,,,,
73681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0274,0.5126,0.8568,0.0493,ovf,ovf,ovf,3619441920.0000,-2080816768.0000,ovf
73693,1004.8208,26.2200,70.4040,0.018,-0.089,1.009,1.120,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73702,,,,,,,,,,-0.0083,-0.1021,1.0034,-0.0181,-0.0085,-0.0043,10.3500,64.9500,83.4000,29.6261,,,,,,,,,,,,,,0.0275,0.5126,0.8567,0.0494,ovf,ovf,ovf,ovf,ovf,ovf
73711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73722,1004.8401,26.2200,70.2424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73733,,,,0.017,-0.089,1.009,1.120,0.910,-0.140,-0.0112,-0.0977,1.0200,-0.0234,-0.0085,-0.0021,7.3500,63.4500,80.5500,29.7220,,,,,,,,,,,,,,0.0277,0.5126,0.8567,0.0496,ovf,ovf,ovf,ovf,1449282176.0000,2535696896.0000
73741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73752,1004.8188,26.2100,70.4204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0279,0.5126,0.8567,0.0497,ovf,ovf,ovf,2934723584.0000,-1654234240.0000,ovf
73762,,,,,,,,,,-0.0068,-0.1030,1.0254,-0.0181,-0.0064,-0.0064,10.3500,62.4000,77.7000,29.4344,,,,,,,,,,,,,,,,,,,,,,,
73773,1004.8276,26.2200,70.3467,0.017,-0.088,1.009,1.120,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0282,0.5125,0.8567,0.0499,ovf,ovf,ovf,ovf,ovf,ovf
73792,,,,,,,,,,-0.0068,-0.1021,1.0112,-0.0192,-0.0043,-0.0064,10.3500,65.4000,83.8500,29.6261,,,,,,,,,,,,,,,,,,,,,,,
73802,1004.8047,26.2200,70.5391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73812,,,,0.017,-0.089,1.009,1.050,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,0.0283,0.5125,0.8568,0.0501,ovf,ovf,ovf,ovf,1117881344.0000,3288434944.0000
73822,,,,,,,,,,-0.0112,-0.1064,1.0024,-0.0213,0.0000,-0.0032,10.8000,62.2500,78.6000,29.2907,,,,,,,,,,,,,,,,,,,,,,,
73832,1004.8188,26.2200,70.4204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0285,0.5124,0.8568,0.0503,ovf,ovf,ovf,2234873344.0000,-1235034240.0000,ovf
73841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73853,1004.8376,26.2200,70.2628,0.017,-0.089,1.008,1.120,0.910,-0.210,-0.0117,-0.1025,0.9971,-0.0213,0.0000,-0.0011,9.3000,61.5000,79.3500,29.5303,,,,,,,,,,,,,,,,,,,,,,,
73861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0286,0.5124,0.8568,0.0505,ovf,ovf,ovf,ovf,ovf,ovf
73871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73883,1004.7976,26.2200,70.5984,,,,,,,-0.0044,-0.0928,0.9995,-0.0160,-0.0011,-0.0032,10.3500,61.2000,77.7000,29.1948,,,,,,,,,,,,,,0.0288,0.5123,0.8568,0.0507,ovf,ovf,ovf,ovf,770843264.0000,4026920192.0000
73892,,,,0.017,-0.089,1.009,1.120,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73913,1004.7812,26.2200,70.7355,,,,,,,-0.0054,-0.0903,1.0068,-0.0202,-0.0053,-0.0021,10.3500,61.6500,77.4000,29.2907,,,,,,,,,,,,,,0.0289,0.5123,0.8568,0.0509,ovf,ovf,ovf,1521976448.0000,-824465472.0000,ovf
73921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73933,1004.8120,26.2100,70.4777,0.017,-0.089,1.009,1.120,0.910,-0.210,,,,,,,,,,,,,,,,,,,,,,,,0.0290,0.5123,0.8568,0.0511,ovf,ovf,ovf,ovf,ovf,ovf
73942,,,,,,,,,,-0.0088,-0.0957,1.0229,-0.0181,-0.0032,0.0000,10.0500,60.7500,78.3000,29.7220,,,,,,,,,,,,,,,,,,,,,,,
73951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73962,1004.8252,26.2200,70.3672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0220,0.5134,0.8568,0.0433,ovf,ovf,ovf,ovf,409201760.0000,ovf
73973,,,,0.017,-0.088,1.009,1.120,0.840,-0.210,-0.0117,-0.1069,1.0186,-0.0170,-0.0085,-0.0074,10.0500,62.5500,79.8000,29.3386,,,,,,,,,,,,,,,,,,,,,,,
73981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0222,0.5134,0.8568,0.0435,ovf,ovf,ovf,798155584.0000,-423750016.0000,ovf
73992,1004.8386,26.2200,70.2547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74002,,,,,,,,,,-0.0107,-0.0977,1.0034,-0.0170,-0.0096,-0.0053,11.8500,66.7500,80.8500,29.4823,,,,,,,,,,,,,,,,,,,,,,,
74013,1004.8171,26.2200,70.4347,0.017,-0.088,1.009,1.120,0.910,-0.210,,,,,,,,,,,,,,,,,,,,,,,,0.0224,0.5133,0.8568,0.0436,ovf,ovf,ovf,ovf,ovf,ovf
74021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74032,,,,,,,,,,-0.0088,-0.0981,0.9995,-0.0181,-0.0053,-0.0043,9.6000,60.4500,78.1500,29.0990,,,,,,,,,,,,,,0.0226,0.5132,0.8568,0.0437,ovf,-3039764992.0000,ovf,ovf,34032140.0000,ovf
74042,1004.8167,26.2200,70.4388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74052,,,,0.017,-0.089,1.009,1.120,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74062,,,,,,,,,,-0.0093,-0.0981,0.9927,-0.0181,-0.0043,-0.0021,9.0000,67.8000,83.2500,29.4823,,,,,,,,,,,,,,0.0228,0.5132,0.8569,0.0439,1572538752.0000,ovf,ovf,65565200.0000,-34082640.0000,ovf
74072,1004.8254,26.2200,70.3652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74093,1004.8198,26.2200,70.4122,0.017,-0.089,1.009,1.120,0.840,-0.210,-0.0122,-0.0918,1.0000,-0.0202,-0.0011,-0.0074,9.9000,67.2000,83.8500,29.1948,,,,,,,,,,,,,,0.0230,0.5131,0.8569,0.0440,ovf,ovf,ovf,ovf,ovf,ovf
74101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0231,0.5131,0.8569,0.0442,ovf,ovf,ovf,ovf,-353547520.0000,ovf
74123,1004.8181,26.2200,70.4265,,,,,,,-0.0034,-0.0977,1.0083,-0.0106,-0.0053,-0.0085,9.3000,62.2500,77.2500,29.0990,,,,,,,,,,,,,,,,,,,,,,,
74132,,,,0.018,-0.089,1.009,1.120,0.910,-0.210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0233,0.5130,0.8569,0.0444,ovf,ovf,ovf,-673612672.0000,343378016.0000,ovf
74153,1004.8298,26.2200,70.3283,,,,,,,-0.0024,-0.0986,1.0142,-0.0223,-0.0032,-0.0064,10.0500,67.5000,83.7000,29.2907,,,,,,,,,,,,,,,,,,,,,,,
74161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0234,0.5129,0.8570,0.0445,ovf,ovf,ovf,ovf,ovf,ovf
74173,1004.8030,26.2200,70.5534,0.018,-0.089,1.009,1.050,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74182,,,,,,,,,,-0.0112,-0.1035,1.0298,-0.0138,-0.0021,-0.0074,10.3500,65.7000,84.9000,29.5303,,,,,,,,,,,,,,,,,,,,,,,
74191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0236,0.5128,0.8570,0.0447,ovf,ovf,ovf,ovf,-752382080.0000,ovf
74202,1004.8154,26.2200,70.4490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74213,,,,0.017,-0.089,1.009,1.120,0.910,-0.210,-0.0117,-0.0972,1.0088,-0.0138,-0.0043,0.0011,10.0500,60.7500,78.3000,29.1948,,,,,,,,,,,,,,0.0238,0.5128,0.8570,0.0449,ovf,ovf,ovf,-1417176576.0000,707507776.0000,ovf
74221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74232,1004.8035,26.2200,70.5493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74242,,,,,,,,,,-0.0161,-0.1025,0.9927,-0.0138,-0.0043,-0.0117,9.3000,67.0500,82.6500,29.5303,,,,,,,,,,,,,,0.0239,0.5127,0.8570,0.0450,ovf,ovf,ovf,ovf,ovf,4156710912.0000
74253,1004.8213,26.2200,70.3999,0.017,-0.088,1.009,1.120,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0240,0.5127,0.8571,0.0452,ovf,ovf,ovf,ovf,-1161285248.0000,ovf
74272,,,,,,,,,,-0.0083,-0.0967,0.9917,-0.0160,-0.0032,-0.0021,7.5000,63.7500,80.4000,29.1469,,,,,,,,,,,,,,,,,,,,,,,
74282,1004.7971,26.2200,70.6025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74292,,,,0.017,-0.089,1.009,1.120,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,0.0242,0.5126,0.8571,0.0453,ovf,ovf,ovf,-2162913280.0000,1057222080.0000,ovf
74302,,,,,,,,,,-0.0098,-0.1006,1.0059,-0.0181,-0.0053,0.0011,9.0000,60.7500,77.2500,29.1948,,,,,,,,,,,,,,,,,,,,,,,
74312,1004.7666,26.2200,70.8583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0243,0.5126,0.8571,0.0454,ovf,ovf,ovf,ovf,ovf,3420994304.0000
74321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74333,1004.8123,26.2200,70.4756,0.018,-0.089,1.009,1.120,0.840,-0.210,-0.0059,-0.0972,1.0137,-0.0213,-0.0085,-0.0021,9.9000,61.6500,76.6500,29.5303,,,,,,,,,,,,,,,,,,,,,,,
74341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0245,0.5126,0.8571,0.0456,ovf,ovf,ovf,ovf,-1579039232.0000,ovf
74351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74363,1004.8206,26.2200,70.4061,,,,,,,-0.0098,-0.1079,1.0234,-0.0202,-0.0053,-0.0032,9.3000,66.7500,83.7000,29.6261,,,,,,,,,,,,,,0.0247,0.5126,0.8571,0.0458,ovf,ovf,ovf,-2908602112.0000,1391479680.0000,ovf
74372,,,,0.017,-0.089,1.009,1.120,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74393,1004.8435,26.2200,70.2137,,,,,,,-0.0088,-0.0996,1.0132,-0.0202,-0.0032,-0.0043,6.6000,64.6500,81.0000,29.4344,,,,,,,,,,,,,,0.0249,0.5126,0.8571,0.0459,ovf,ovf,ovf,ovf,ovf,2670630656.0000
74401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74413,1004.7957,26.2200,70.6148,0.017,-0.088,1.009,1.120,0.910,-0.210,,,,,,,,,,,,,,,,,,,,,,,,0.0251,0.5125,0.8571,0.0461,ovf,ovf,ovf,ovf,-2004400256.0000,ovf
74422,,,,,,,,,,-0.0122,-0.0977,1.0044,-0.0181,-0.0011,-0.0021,11.4000,62.4000,78.1500,29.5303,,,,,,,,,,,,,,,,,,,,,,,
74431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74442,1004.8516,26.2200,70.1462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0252,0.5125,0.8571,0.0463,ovf,ovf,ovf,-3652022528.0000,1709285760.0000,ovf
74453,,,,0.017,-0.089,1.009,1.120,0.910,-0.210,-0.0103,-0.1025,0.9956,-0.0181,-0.0064,-0.0053,10.3500,67.6500,82.8000,29.6261,,,,,,,,,,,,,,,,,,,,,,,
74461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0254,0.5124,0.8571,0.0465,ovf,ovf,ovf,ovf,ovf,1907854848.0000
74472,1004.8037,26.2200,70.5473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74482,,,,,,,,,,-0.0122,-0.1006,0.9971,-0.0223,-0.0011,-0.0053,9.0000,63.0000,80.1000,29.5303,,,,,,,,,,,,,,,,,,,,,,,
74493,1004.8181,26.2200,70.4265,0.017,-0.089,1.009,1.120,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,0.0256,0.5124,0.8571,0.0466,ovf,ovf,ovf,ovf,-2436101120.0000,ovf
74501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74512,,,,,,,,,,-0.0078,-0.0933,1.0093,-0.0192,-0.0064,-0.0064,9.7500,62.5500,79.8000,29.4823,,,,,,,,,,,,,,0.0257,0.5123,0.8571,0.0468,ovf,ovf,ovf,ovf,2009693440.0000,ovf
74522,1004.8352,26.2200,70.2833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74532,,,,0.017,-0.089,1.009,1.120,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74542,,,,,,,,,,-0.0034,-0.0996,1.0166,-0.0202,-0.0064,-0.0074,10.0500,62.2500,79.0500,29.4344,,,,,,,,,,,,,,0.0259,0.5122,0.8572,0.0470,ovf,ovf,ovf,ovf,ovf,1134936960.0000
74552,1004.8325,26.2200,70.3058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0261,0.5122,0.8572,0.0472,ovf,ovf,ovf,ovf,-2872857088.0000,ovf
74573,1004.8445,26.2300,70.2056,0.018,-0.089,1.009,1.120,0.910,-0.140,-0.0029,-0.0981,1.0205,-0.0213,-0.0021,0.0000,8.8500,62.4000,78.9000,29.6261,,,,,,,,,,,,,,,,,,,,,,,
